route,trip_count,pct_of_total
Clay St at Battery St → Market St at Dolores St,3,0.0017169936585700876
Clay St at Battery St → McCoppin St at Valencia St,3,0.0017169936585700876
14th St at Mission St → Potrero Ave and Mariposa St,3,0.0017169936585700876
14th St at Mission St → Raymond Kimbell Playground,3,0.0017169936585700876
Scott St at Golden Gate Ave → Laguna St at Hayes St,3,0.0017169936585700876
Scott St at Golden Gate Ave → Market St at 10th St,3,0.0017169936585700876
Scott St at Golden Gate Ave → Embarcadero BART Station (Beale St at Market St),3,0.0017169936585700876
Civic Center/UN Plaza BART Station (Market St at McAllister St) → Folsom St at 13th St,3,0.0017169936585700876
Civic Center/UN Plaza BART Station (Market St at McAllister St) → Duboce Park,3,0.0017169936585700876
Civic Center/UN Plaza BART Station (Market St at McAllister St) → Salesforce Transit Center (Natoma St at 2nd St),3,0.0017169936585700876
Hyde St at Post St → 17th St at Valencia St,3,0.0017169936585700876
Hubbell St at 16th St → Townsend St at 7th St,3,0.0017169936585700876
Hubbell St at 16th St → Valencia St at 16th St,3,0.0017169936585700876
Hubbell St at 16th St → Valencia St at Cesar Chavez St,3,0.0017169936585700876
Webster St at Grove St → San Francisco Caltrain (Townsend St at 4th St),3,0.0017169936585700876
Webster St at Grove St → Scott St at Golden Gate Ave,3,0.0017169936585700876
Webster St at Grove St → Spear St at Folsom St,3,0.0017169936585700876
14th St at Mission St → Steuart St at Market St,3,0.0017169936585700876
6th Ave at E 12th St (Temporary Location) → 4th Ave at E 12th St (Temporary Location),3,0.0017169936585700876
6th Ave at E 12th St (Temporary Location) → 6th Ave at E 12th St (Temporary Location),3,0.0017169936585700876
65th St at Hollis St → MacArthur BART Station,3,0.0017169936585700876
Shattuck Ave at 51st St → Shattuck Ave at 51st St,3,0.0017169936585700876
Shattuck Ave at 51st St → Milvia St at Derby St,3,0.0017169936585700876
Shattuck Ave at 51st St → 45th St at MLK Jr Way,3,0.0017169936585700876
Clay St at Battery St → Central Ave at Fell St,3,0.0017169936585700876
MacArthur BART Station → Woolsey St at Sacramento St,3,0.0017169936585700876
65th St at Hollis St → Hearst Ave at Euclid Ave,3,0.0017169936585700876
65th St at Hollis St → Horton St at 40th St,3,0.0017169936585700876
Shattuck Ave at 55th St → MacArthur Blvd at Telegraph Ave,3,0.0017169936585700876
Shattuck Ave at 55th St → Downtown Berkeley BART,3,0.0017169936585700876
Shattuck Ave at 55th St → Genoa St at 55th St,3,0.0017169936585700876
Shattuck Ave at 55th St → Grand Ave at Webster St,3,0.0017169936585700876
Shattuck Ave at 55th St → Bushrod Park,3,0.0017169936585700876
Shattuck Ave at 55th St → Channing Way at Shattuck Ave,3,0.0017169936585700876
Scott St at Golden Gate Ave → Central Ave at Fell St,3,0.0017169936585700876
Scott St at Golden Gate Ave → Clay St at Battery St,3,0.0017169936585700876
7th St at Brannan St → Cyril Magnin St at Ellis St,3,0.0017169936585700876
7th St at Brannan St → Broadway at Battery St,3,0.0017169936585700876
7th St at Brannan St → Bryant St at 15th St,3,0.0017169936585700876
7th St at Brannan St → Berry St at 4th St,3,0.0017169936585700876
Scott St at Golden Gate Ave → 7th St at Brannan St,3,0.0017169936585700876
Rockridge BART Station → Telegraph Ave at Carleton St,3,0.0017169936585700876
Hyde St at Post St → 2nd St at Townsend St,3,0.0017169936585700876
MacArthur BART Station → 59th St at Horton St,3,0.0017169936585700876
MacArthur BART Station → 19th Street BART Station,3,0.0017169936585700876
MLK Jr Way at University Ave → Telegraph Ave at Ashby Ave,3,0.0017169936585700876
MLK Jr Way at University Ave → Telegraph Ave at Carleton St,3,0.0017169936585700876
Civic Center/UN Plaza BART Station (Market St at McAllister St) → Berry St at King St,3,0.0017169936585700876
Civic Center/UN Plaza BART Station (Market St at McAllister St) → 29th St at Church St,3,0.0017169936585700876
Scott St at Golden Gate Ave → Golden Gate Ave at Polk St,3,0.0017169936585700876
7th St at Brannan St → 14th St at Mission St,3,0.0017169936585700876
7th St at Brannan St → 1st St at Folsom St,3,0.0017169936585700876
14th St at Mission St → Mission Dolores Park,3,0.0017169936585700876
MacArthur BART Station → MacArthur Blvd at Telegraph Ave,3,0.0017169936585700876
MacArthur BART Station → Bushrod Park,3,0.0017169936585700876
Hyde St at Post St → Fell St at Stanyan St,3,0.0017169936585700876
Hyde St at Post St → Alamo Square (Steiner St at Fulton St),3,0.0017169936585700876
Hyde St at Post St → 2nd St at Folsom St,3,0.0017169936585700876
Civic Center/UN Plaza BART Station (Market St at McAllister St) → Mission Dolores Park,3,0.0017169936585700876
Civic Center/UN Plaza BART Station (Market St at McAllister St) → Valencia St at 24th St,3,0.0017169936585700876
Civic Center/UN Plaza BART Station (Market St at McAllister St) → The Embarcadero at Bryant St,3,0.0017169936585700876
Rockridge BART Station → Milvia St at Derby St,3,0.0017169936585700876
Civic Center/UN Plaza BART Station (Market St at McAllister St) → Harrison St at 20th St,3,0.0017169936585700876
Scott St at Golden Gate Ave → San Francisco Caltrain (Townsend St at 4th St),3,0.0017169936585700876
Scott St at Golden Gate Ave → San Francisco Public Library (Grove St at Hyde St),3,0.0017169936585700876
7th St at Brannan St → 23rd St at Tennessee St,3,0.0017169936585700876
14th St at Mission St → Eureka Valley Recreation Center,3,0.0017169936585700876
14th St at Mission St → Church St at Duboce Ave,3,0.0017169936585700876
14th St at Mission St → Commercial St at Montgomery St,3,0.0017169936585700876
Webster St at Grove St → The Embarcadero at Sansome St,3,0.0017169936585700876
Church St at Duboce Ave → Jersey St at Castro St,3,0.0017169936585700876
Church St at Duboce Ave → Howard St at Beale St,3,0.0017169936585700876
Church St at Duboce Ave → Irwin St at 8th St,3,0.0017169936585700876
Church St at Duboce Ave → Folsom St at 3rd St,3,0.0017169936585700876
7th St at Brannan St → Myrtle St at Polk St,3,0.0017169936585700876
7th St at Brannan St → Howard St at Beale St,3,0.0017169936585700876
7th St at Brannan St → Howard St at Mary St,3,0.0017169936585700876
7th St at Brannan St → Golden Gate Ave at Franklin St,3,0.0017169936585700876
7th St at Brannan St → Golden Gate Ave at Hyde St,3,0.0017169936585700876
7th St at Brannan St → Harrison St at 20th St,3,0.0017169936585700876
Santa Clara St at Almaden Blvd → Empire St at 7th St,3,0.0017169936585700876
14th St at Mission St → Howard St at Beale St,3,0.0017169936585700876
Russell St at College Ave → Grand Ave at Santa Clara Ave,3,0.0017169936585700876
Russell St at College Ave → Haste St at College Ave,3,0.0017169936585700876
Russell St at College Ave → Broadway at 40th St,3,0.0017169936585700876
Russell St at College Ave → Vine St at Shattuck Ave,3,0.0017169936585700876
Church St at Duboce Ave → San Francisco Caltrain (Townsend St at 4th St),3,0.0017169936585700876
Church St at Duboce Ave → San Francisco Ferry Building (Harry Bridges Plaza),3,0.0017169936585700876
Church St at Duboce Ave → S Park St at 3rd St,3,0.0017169936585700876
7th St at Brannan St → Mechanics Monument Plaza (Market St at Bush St),3,0.0017169936585700876
Santa Clara St at Almaden Blvd → 5th St at Virginia St,3,0.0017169936585700876
Church St at Duboce Ave → McAllister St at Baker St,3,0.0017169936585700876
Civic Center/UN Plaza BART Station (Market St at McAllister St) → 17th St at Dolores St,3,0.0017169936585700876
Civic Center/UN Plaza BART Station (Market St at McAllister St) → 17th St at Valencia St,3,0.0017169936585700876
Civic Center/UN Plaza BART Station (Market St at McAllister St) → 18th St at Noe St,3,0.0017169936585700876
Church St at Duboce Ave → Webster St at O'Farrell St,3,0.0017169936585700876
Church St at Duboce Ave → Webster St at Grove St,3,0.0017169936585700876
Church St at Duboce Ave → Spear St at Folsom St,3,0.0017169936585700876
Santa Clara St at 7th St → Empire St at 7th St,3,0.0017169936585700876
Sanchez St at 17th St → Valencia St at 22nd St,3,0.0017169936585700876
Sanchez St at 17th St → Victoria Manalo Draves Park,3,0.0017169936585700876
Sanchez St at 17th St → Townsend St at 7th St,3,0.0017169936585700876
Sanchez St at 17th St → Valencia St at 21st St,3,0.0017169936585700876
Sanchez St at 17th St → Rhode Island St at 17th St,3,0.0017169936585700876
8th St at Brannan St → 29th St at Tiffany Ave,3,0.0017169936585700876
8th St at Brannan St → 5th St at Brannan St,3,0.0017169936585700876
14th St at Mission St → Beale St at Harrison St,3,0.0017169936585700876
14th St at Mission St → 22nd St Caltrain Station,3,0.0017169936585700876
14th St at Mission St → 19th St at Florida St,3,0.0017169936585700876
Webster St at O'Farrell St → Bryant St at 15th St,3,0.0017169936585700876
Webster St at O'Farrell St → China Basin St at 3rd St,3,0.0017169936585700876
Church St at Duboce Ave → 18th St at Noe St,3,0.0017169936585700876
Church St at Duboce Ave → 19th St at Mission St,3,0.0017169936585700876
S Park St at 3rd St → 18th St at Noe St,3,0.0017169936585700876
Santa Clara St at 7th St → 5th St at Taylor St,3,0.0017169936585700876
Ryland Park → 5th St at San Salvador St,3,0.0017169936585700876
Ryland Park → Almaden Blvd at San Fernando St,3,0.0017169936585700876
Hyde St at Post St → Townsend St at 5th St,3,0.0017169936585700876
Hyde St at Post St → Pierce St at Haight St,3,0.0017169936585700876
Webster St at O'Farrell St → Grove St at Masonic Ave,3,0.0017169936585700876
Webster St at O'Farrell St → Folsom St at 19th St,3,0.0017169936585700876
14th St at Mission St → 8th St at Ringold St,3,0.0017169936585700876
Church St at Duboce Ave → Dolores St at 15th St,3,0.0017169936585700876
Church St at Duboce Ave → Esprit Park,3,0.0017169936585700876
Santa Clara St at Almaden Blvd → Almaden Blvd at San Fernando St,3,0.0017169936585700876
Santa Clara St at Almaden Blvd → Autumn Parkway at Coleman Ave,3,0.0017169936585700876
Santa Clara St at 7th St → Pierce Ave at Market St,3,0.0017169936585700876
7th St at Brannan St → The Embarcadero at Sansome St,3,0.0017169936585700876
7th St at Brannan St → Raymond Kimbell Playground,3,0.0017169936585700876
7th St at Brannan St → S Van Ness Ave at Market St,3,0.0017169936585700876
8th St at Brannan St → Folsom St at 13th St,3,0.0017169936585700876
8th St at Brannan St → Davis St at Jackson St,3,0.0017169936585700876
8th St at Brannan St → Dolores St at 15th St,3,0.0017169936585700876
8th St at Brannan St → Bryant St at 6th St,3,0.0017169936585700876
8th St at Brannan St → China Basin St at 3rd St,3,0.0017169936585700876
8th St at Brannan St → Church St at Duboce Ave,3,0.0017169936585700876
S Park St at 3rd St → Church St at Duboce Ave,3,0.0017169936585700876
S Park St at 3rd St → Clay St at Battery St,3,0.0017169936585700876
Irwin St at 8th St → 19th St at Florida St,3,0.0017169936585700876
Hyde St at Post St → Yerba Buena Center for the Arts (Howard St at 3rd St),3,0.0017169936585700876
Irwin St at 8th St → 11th St at Natoma St,3,0.0017169936585700876
Irwin St at 8th St → 14th St at Mission St,3,0.0017169936585700876
Irwin St at 8th St → Howard St at Mary St,3,0.0017169936585700876
China Basin St at 3rd St → Garfield Square (25th St at Harrison St),3,0.0017169936585700876
China Basin St at 3rd St → Golden Gate Ave at Polk St,3,0.0017169936585700876
8th St at Brannan St → 19th St at Mission St,3,0.0017169936585700876
China Basin St at 3rd St → San Francisco Caltrain Station 2  (Townsend St at 4th St),3,0.0017169936585700876
Church St at Duboce Ave → Central Ave at Fell St,3,0.0017169936585700876
Church St at Duboce Ave → Clay St at Battery St,3,0.0017169936585700876
Church St at Duboce Ave → 17th St at Dolores St,3,0.0017169936585700876
Webster St at O'Farrell St → 2nd St at Townsend St,3,0.0017169936585700876
Webster St at O'Farrell St → 4th St at Mission Bay Blvd S,3,0.0017169936585700876
MLK Jr Way at University Ave → Genoa St at 55th St,3,0.0017169936585700876
MLK Jr Way at University Ave → Derby St at College Ave,3,0.0017169936585700876
8th St at Brannan St → 23rd St at San Bruno Ave,3,0.0017169936585700876
8th St at Brannan St → 24th St at Bartlett St,3,0.0017169936585700876
Ryland Park → The Alameda at Bush St,3,0.0017169936585700876
Ryland Park → William St at 10th St,3,0.0017169936585700876
S Park St at 3rd St → 2nd St at Folsom St,3,0.0017169936585700876
China Basin St at 3rd St → Union Square (Powell St at Post St),3,0.0017169936585700876
China Basin St at 3rd St → Washington St at Kearny St,3,0.0017169936585700876
China Basin St at 3rd St → S Park St at 3rd St,3,0.0017169936585700876
MLK Jr Way at University Ave → 53rd St at Hollis St,3,0.0017169936585700876
14th St at Mission St → 11th St at Natoma St,3,0.0017169936585700876
Webster St at O'Farrell St → Masonic Ave at Turk St,3,0.0017169936585700876
Channing Way at Shattuck Ave → Ninth St at Heinz Ave,3,0.0017169936585700876
Channing Way at Shattuck Ave → Emeryville Public Market,3,0.0017169936585700876
Channing Way at Shattuck Ave → Genoa St at 55th St,3,0.0017169936585700876
Channing Way at Shattuck Ave → College Ave at Alcatraz Ave,3,0.0017169936585700876
Sanchez St at 17th St → Division St at Potrero Ave,3,0.0017169936585700876
Irwin St at 8th St → Golden Gate Ave at Polk St,3,0.0017169936585700876
Irwin St at 8th St → Harrison St at 20th St,3,0.0017169936585700876
Irwin St at 8th St → Embarcadero BART Station (Beale St at Market St),3,0.0017169936585700876
Irwin St at 8th St → Folsom St at 13th St,3,0.0017169936585700876
Irwin St at 8th St → Bryant St at 15th St,3,0.0017169936585700876
Irwin St at 8th St → Bryant St at 2nd St,3,0.0017169936585700876
Irwin St at 8th St → China Basin St at 3rd St,3,0.0017169936585700876
MLK Jr Way at University Ave → 14th St at Mandela Pkwy,3,0.0017169936585700876
S Park St at 3rd St → Mission Playground,3,0.0017169936585700876
China Basin St at 3rd St → 30th St at San Jose Ave,3,0.0017169936585700876
China Basin St at 3rd St → 17th St at Valencia St,3,0.0017169936585700876
Sanchez St at 17th St → Mission Playground,3,0.0017169936585700876
Sanchez St at 17th St → Folsom St at 9th St,3,0.0017169936585700876
8th St at Brannan St → Jones St at Post St,3,0.0017169936585700876
China Basin St at 3rd St → 11th St at Natoma St,3,0.0017169936585700876
Irwin St at 8th St → Folsom St at 9th St,3,0.0017169936585700876
S Park St at 3rd St → 7th St at Brannan St,3,0.0017169936585700876
Channing Way at Shattuck Ave → Telegraph Ave at Ashby Ave,3,0.0017169936585700876
China Basin St at 3rd St → 4th St at Mission Bay Blvd S,3,0.0017169936585700876
S Park St at 3rd St → Golden Gate Ave at Hyde St,3,0.0017169936585700876
S Park St at 3rd St → Commercial St at Montgomery St,3,0.0017169936585700876
S Park St at 3rd St → Division St at Potrero Ave,3,0.0017169936585700876
S Park St at 3rd St → S Van Ness Ave at Market St,3,0.0017169936585700876
S Park St at 3rd St → Potrero Ave and Mariposa St,3,0.0017169936585700876
MLK Jr Way at 14th St → Isabella St at San Pablo Ave,3,0.0017169936585700876
Irwin St at 8th St → Potrero Ave and Mariposa St,3,0.0017169936585700876
Isabella St at San Pablo Ave → MLK Jr Way at 14th St,3,0.0017169936585700876
Channing Way at San Pablo Ave → Grand Ave at Webster St,3,0.0017169936585700876
Channing Way at San Pablo Ave → California St at University Ave,3,0.0017169936585700876
Channing Way at San Pablo Ave → 47th St at San Pablo Ave,3,0.0017169936585700876
Channing Way at San Pablo Ave → Addison St at Fourth St,3,0.0017169936585700876
S Van Ness Ave at Market St → Bryant St at 6th St,3,0.0017169936585700876
S Park St at 3rd St → Valencia St at 22nd St,3,0.0017169936585700876
S Park St at 3rd St → Valencia St at 24th St,3,0.0017169936585700876
MLK Jr Way at University Ave → 65th St at Hollis St,3,0.0017169936585700876
MLK Jr Way at 14th St → Telegraph Ave at 23rd St,3,0.0017169936585700876
MLK Jr Way at 14th St → Lakeside Dr at 14th St,3,0.0017169936585700876
MLK Jr Way at 14th St → Marston Campbell Park,3,0.0017169936585700876
MLK Jr Way at 14th St → Telegraph Ave at 19th St,3,0.0017169936585700876
MLK Jr Way at 14th St → Grand Ave at Perkins St,3,0.0017169936585700876
S Van Ness Ave at Market St → 5th St at Brannan St,3,0.0017169936585700876
S Van Ness Ave at Market St → 29th St at Church St,3,0.0017169936585700876
Channing Way at San Pablo Ave → West St at University Ave,3,0.0017169936585700876
Channing Way at Shattuck Ave → Addison St at Fourth St,3,0.0017169936585700876
Channing Way at San Pablo Ave → Telegraph Ave at Ashby Ave,3,0.0017169936585700876
S Van Ness Ave at Market St → 16th St at Prosper St,3,0.0017169936585700876
S Van Ness Ave at Market St → 19th St at Florida St,3,0.0017169936585700876
S Park St at 3rd St → Valencia St at 16th St,3,0.0017169936585700876
Sanchez St at 17th St → Embarcadero BART Station (Beale St at Market St),3,0.0017169936585700876
Sanchez St at 17th St → 3rd St at Townsend St,3,0.0017169936585700876
Sanchez St at 17th St → 7th St at Brannan St,3,0.0017169936585700876
Sanchez St at 17th St → 20th St at Dolores St,3,0.0017169936585700876
8th St at Brannan St → The Embarcadero at Bryant St,3,0.0017169936585700876
8th St at Brannan St → Townsend St at 5th St,3,0.0017169936585700876
8th St at Brannan St → Sanchez St at 17th St,3,0.0017169936585700876
S Park St at 3rd St → Sanchez St at 15th St,3,0.0017169936585700876
14th St at Mandela Pkwy → 14th St at Mandela Pkwy,3,0.0017169936585700876
14th St at Filbert St → Lakeside Dr at 14th St,3,0.0017169936585700876
Central Ave at Fell St → Myrtle St at Polk St,3,0.0017169936585700876
Central Ave at Fell St → Market St at Dolores St,3,0.0017169936585700876
Central Ave at Fell St → Harrison St at 17th St,3,0.0017169936585700876
Cesar Chavez St at Dolores St → 16th St Mission BART Station 2,3,0.0017169936585700876
Central Ave at Fell St → Valencia St at 21st St,3,0.0017169936585700876
Central Ave at Fell St → Valencia St at 24th St,3,0.0017169936585700876
Irwin St at 8th St → Victoria Manalo Draves Park,3,0.0017169936585700876
MLK Jr Way at 14th St → 19th Street BART Station,3,0.0017169936585700876
Lombard St at Columbus Ave → San Francisco Public Library (Grove St at Hyde St),3,0.0017169936585700876
West Oakland BART Station → 19th Street BART Station,3,0.0017169936585700876
Webster St at O'Farrell St → Valencia St at 22nd St,3,0.0017169936585700876
Webster St at O'Farrell St → Valencia St at Cesar Chavez St,3,0.0017169936585700876
14th St at Mandela Pkwy → Adeline St at 40th St,3,0.0017169936585700876
14th St at Mandela Pkwy → Derby St at College Ave,3,0.0017169936585700876
Cesar Chavez St at Dolores St → Jersey St at Castro St,3,0.0017169936585700876
Cesar Chavez St at Dolores St → Berry St at 4th St,3,0.0017169936585700876
Sanchez St at 15th St → Sanchez St at 17th St,3,0.0017169936585700876
8th St at Ringold St → Cyril Magnin St at Ellis St,3,0.0017169936585700876
8th St at Ringold St → Bryant St at 6th St,3,0.0017169936585700876
8th St at Ringold St → 7th St at Brannan St,3,0.0017169936585700876
Cesar Chavez St at Dolores St → 29th St at Church St,3,0.0017169936585700876
Isabella St at San Pablo Ave → 32nd St at Adeline St,3,0.0017169936585700876
S Van Ness Ave at Market St → China Basin St at 3rd St,3,0.0017169936585700876
S Van Ness Ave at Market St → Broadway at Battery St,3,0.0017169936585700876
8th St at Ringold St → 17th St at Valencia St,3,0.0017169936585700876
8th St at Brannan St → Webster St at O'Farrell St,3,0.0017169936585700876
8th St at Brannan St → Valencia St at 16th St,3,0.0017169936585700876
8th St at Brannan St → Valencia St at 21st St,3,0.0017169936585700876
Sanchez St at 17th St → 19th St at Mission St,3,0.0017169936585700876
S Van Ness Ave at Market St → Duboce Park,3,0.0017169936585700876
13th St at Franklin St → Marston Campbell Park,3,0.0017169936585700876
13th St at Franklin St → Isabella St at San Pablo Ave,3,0.0017169936585700876
Central Ave at Fell St → 29th St at Church St,3,0.0017169936585700876
Central Ave at Fell St → 4th St at Harrison St,3,0.0017169936585700876
Central Ave at Fell St → 19th St at Mission St,3,0.0017169936585700876
California St at University Ave → Woolsey St at Sacramento St,3,0.0017169936585700876
California St at University Ave → Vine St at Shattuck Ave,3,0.0017169936585700876
S Van Ness Ave at Market St → Yerba Buena Center for the Arts (Howard St at 3rd St),3,0.0017169936585700876
8th St at Ringold St → Folsom St at 15th St,3,0.0017169936585700876
8th St at Ringold St → Franklin Square,3,0.0017169936585700876
Jack London Square → Grand Ave at Webster St,3,0.0017169936585700876
Jack London Square → Isabella St at San Pablo Ave,3,0.0017169936585700876
Jack London Square → 37th St at West St,3,0.0017169936585700876
Jack London Square → Broadway at 30th St,3,0.0017169936585700876
13th St at Franklin St → Washington St at 8th St,3,0.0017169936585700876
13th St at Franklin St → Market St at 8th St,3,0.0017169936585700876
8th St at Ringold St → Webster St at Grove St,3,0.0017169936585700876
S Van Ness Ave at Market St → The Embarcadero at Steuart St,3,0.0017169936585700876
S Van Ness Ave at Market St → Turk St at Fillmore St,3,0.0017169936585700876
S Van Ness Ave at Market St → Sanchez St at 15th St,3,0.0017169936585700876
Central Ave at Fell St → Grove St at Masonic Ave,3,0.0017169936585700876
Central Ave at Fell St → Embarcadero BART Station (Beale St at Market St),3,0.0017169936585700876
Central Ave at Fell St → Bryant St at 6th St,3,0.0017169936585700876
8th St at Ringold St → Grove St at Divisadero,3,0.0017169936585700876
Central Ave at Fell St → The Embarcadero at Sansome St,3,0.0017169936585700876
Central Ave at Fell St → Union Square (Powell St at Post St),3,0.0017169936585700876
S Van Ness Ave at Market St → Howard St at 2nd St,3,0.0017169936585700876
Central Ave at Fell St → Rhode Island St at 17th St,3,0.0017169936585700876
Sanchez St at 15th St → S Park St at 3rd St,3,0.0017169936585700876
Sanchez St at 15th St → Potrero Ave and Mariposa St,3,0.0017169936585700876
Sanchez St at 15th St → Precita Park,3,0.0017169936585700876
Sanchez St at 15th St → Mission Dolores Park,3,0.0017169936585700876
Salesforce Transit Center (Natoma St at 2nd St) → Division St at Potrero Ave,3,0.0017169936585700876
Salesforce Transit Center (Natoma St at 2nd St) → Berry St at King St,3,0.0017169936585700876
Salesforce Transit Center (Natoma St at 2nd St) → Broadway at Kearny,3,0.0017169936585700876
Cahill Park → Delmas Ave and San Fernando St,3,0.0017169936585700876
Bushrod Park → West Oakland BART Station,3,0.0017169936585700876
Salesforce Transit Center (Natoma St at 2nd St) → 4th St at Harrison St,3,0.0017169936585700876
Salesforce Transit Center (Natoma St at 2nd St) → 5th St at Folsom,3,0.0017169936585700876
Salesforce Transit Center (Natoma St at 2nd St) → 8th St at Brannan St,3,0.0017169936585700876
Jackson Playground → 11th St at Bryant St,3,0.0017169936585700876
Jackson Playground → 11th St at Natoma St,3,0.0017169936585700876
Jack London Square → Telegraph Ave at 23rd St,3,0.0017169936585700876
Lombard St at Columbus Ave → Grove St at Divisadero,3,0.0017169936585700876
Lombard St at Columbus Ave → Bryant St at 2nd St,3,0.0017169936585700876
Lombard St at Columbus Ave → 7th St at Brannan St,3,0.0017169936585700876
Salesforce Transit Center (Natoma St at 2nd St) → Folsom St at 19th St,3,0.0017169936585700876
Salesforce Transit Center (Natoma St at 2nd St) → Davis St at Jackson St,3,0.0017169936585700876
Sanchez St at 15th St → Folsom St at 13th St,3,0.0017169936585700876
Addison St at Fourth St → Fulton St at Ashby Ave,3,0.0017169936585700876
Addison St at Fourth St → Horton St at 40th St,3,0.0017169936585700876
Addison St at Fourth St → 14th St at Mandela Pkwy,3,0.0017169936585700876
9th St at San Fernando St → San Salvador St at 1st St,3,0.0017169936585700876
Saint James Park → San Pedro Square,3,0.0017169936585700876
West Oakland BART Station → Adeline St at 40th St,3,0.0017169936585700876
Jackson Playground → 19th St at Mission St,3,0.0017169936585700876
8th St at Ringold St → Potrero del Sol Park (25th St at Utah St),3,0.0017169936585700876
8th St at Ringold St → Newhall St at 3rd St,3,0.0017169936585700876
9th St at San Fernando St → Morrison Ave at Julian St,3,0.0017169936585700876
9th St at San Fernando St → 5th St at San Salvador St,3,0.0017169936585700876
9th St at San Fernando St → 9th St at San Fernando St,3,0.0017169936585700876
8th St at Ringold St → Valencia St at 22nd St,3,0.0017169936585700876
California St at University Ave → Fifth St at Delaware St,3,0.0017169936585700876
Sanchez St at 15th St → Jersey St at Castro St,3,0.0017169936585700876
Jackson Playground → Folsom St at 3rd St,3,0.0017169936585700876
Jackson Playground → Folsom St at 9th St,3,0.0017169936585700876
Bryant St at 6th St → Mission Dolores Park,3,0.0017169936585700876
Bryant St at 6th St → Montgomery St BART Station (Market St at 2nd St),3,0.0017169936585700876
Bryant St at 6th St → Laguna St at Hayes St,3,0.0017169936585700876
San Salvador St at 9th St → 5th St at San Salvador St,3,0.0017169936585700876
Alamo Square (Steiner St at Fulton St) → 11th St at Bryant St,3,0.0017169936585700876
Adeline St at 40th St → Rockridge BART Station,3,0.0017169936585700876
Adeline St at 40th St → Channing Way at Shattuck Ave,3,0.0017169936585700876
San Salvador St at 9th St → Santa Clara St at Almaden Blvd,3,0.0017169936585700876
Locust St at Grant St → San Jose Diridon Station,3,0.0017169936585700876
West Oakland BART Station → Ninth St at Parker St,3,0.0017169936585700876
West Oakland BART Station → Market St at 40th St,3,0.0017169936585700876
West Oakland BART Station → Franklin St at 9th St,3,0.0017169936585700876
13th St at Franklin St → 19th Street BART Station,3,0.0017169936585700876
Leavenworth St at Broadway → Leavenworth St at Broadway,3,0.0017169936585700876
Bushrod Park → MacArthur BART Station,3,0.0017169936585700876
Bushrod Park → Bushrod Park,3,0.0017169936585700876
Bushrod Park → Downtown Berkeley BART,3,0.0017169936585700876
Sanchez St at 15th St → Bryant St at 15th St,3,0.0017169936585700876
Sanchez St at 15th St → 3rd St at Townsend St,3,0.0017169936585700876
Sanchez St at 15th St → 24th St at Chattanooga St,3,0.0017169936585700876
Sanchez St at 15th St → 17th & Folsom Street Park (17th St at Folsom St),3,0.0017169936585700876
Sanchez St at 15th St → 17th St at Dolores St,3,0.0017169936585700876
Salesforce Transit Center (Natoma St at 2nd St) → 17th & Folsom Street Park (17th St at Folsom St),3,0.0017169936585700876
Salesforce Transit Center (Natoma St at 2nd St) → 18th St at Noe St,3,0.0017169936585700876
Salesforce Transit Center (Natoma St at 2nd St) → 1st St at Folsom St,3,0.0017169936585700876
Salesforce Transit Center (Natoma St at 2nd St) → 15th St at Potrero Ave,3,0.0017169936585700876
California St at University Ave → Ninth St at Heinz Ave,3,0.0017169936585700876
Salesforce Transit Center (Natoma St at 2nd St) → Hyde St at Post St,3,0.0017169936585700876
Salesforce Transit Center (Natoma St at 2nd St) → Irwin St at 8th St,3,0.0017169936585700876
Bushrod Park → Parker St at Fulton St,3,0.0017169936585700876
San Antonio Park → Frank H Ogawa Plaza,3,0.0017169936585700876
Salesforce Transit Center (Natoma St at 2nd St) → Townsend St at 7th St,3,0.0017169936585700876
Salesforce Transit Center (Natoma St at 2nd St) → Victoria Manalo Draves Park,3,0.0017169936585700876
Salesforce Transit Center (Natoma St at 2nd St) → The Embarcadero at Bryant St,3,0.0017169936585700876
Salesforce Transit Center (Natoma St at 2nd St) → The Embarcadero at Sansome St,3,0.0017169936585700876
Bryant St at 6th St → The Embarcadero at Sansome St,3,0.0017169936585700876
Bryant St at 6th St → The Embarcadero at Steuart St,3,0.0017169936585700876
Bryant St at 6th St → Townsend St at 7th St,3,0.0017169936585700876
11th St at Natoma St → Valencia St at 21st St,3,0.0017169936585700876
11th St at Natoma St → Sanchez St at 15th St,3,0.0017169936585700876
11th St at Natoma St → Salesforce Transit Center (Natoma St at 2nd St),3,0.0017169936585700876
Bryant St at 6th St → Golden Gate Ave at Polk St,3,0.0017169936585700876
Bryant St at 6th St → Cyril Magnin St at Ellis St,3,0.0017169936585700876
Bryant St at 6th St → Embarcadero BART Station (Beale St at Market St),3,0.0017169936585700876
Bryant St at 6th St → Esprit Park,3,0.0017169936585700876
San Carlos St at 11th St → Santa Clara St at Almaden Blvd,3,0.0017169936585700876
Jackson Playground → Embarcadero BART Station (Beale St at Market St),3,0.0017169936585700876
Jackson Playground → Folsom St at 19th St,3,0.0017169936585700876
Lakeside Dr at 14th St → Webster St at 19th St,3,0.0017169936585700876
Lakeside Dr at 14th St → Webster St at 2nd St,3,0.0017169936585700876
Lakeside Dr at 14th St → San Pablo Ave at MLK Jr Way,3,0.0017169936585700876
West St at 40th St → 19th Street BART Station,3,0.0017169936585700876
